Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Ship_Mode,Order_Priority,Year,Order_Month,Order_Quarter,Order_Day,Shipping_Days,Profit_Margin
CA-2014-130141,2014-10-23,2014-10-25,HA-149054,OFF-BI-10000831,3,4,0.7,-2.5344,0.75,Second Class,Critical,2014,October,4,Thursday,2,-84.48
US-2014-107272,2014-11-06,2014-11-13,TS-216104,OFF-BI-10003274,2,2,0.7,-1.8308,0.22,Standard Class,Low,2014,November,4,Thursday,7,-91.54
US-2014-109484,2014-11-07,2014-11-13,RB-197054,OFF-BI-10004738,6,1,0.7,-3.788,0.17,Standard Class,Medium,2014,November,4,Friday,6,-63.13
US-2014-155425,2014-11-11,2014-11-12,AB-106004,OFF-BI-10001036,38,14,0.7,-25.592,9.8,First Class,High,2014,November,4,Tuesday,1,-67.35
CA-2014-158120,2014-11-18,2014-11-22,KH-163304,OFF-BI-10002813,4,7,0.7,-3.465,0.41,Standard Class,Medium,2014,November,4,Tuesday,4,-86.62
CA-2014-169894,2014-11-25,2014-11-30,MV-174854,OFF-BI-10004230,21,2,0.7,-15.1976,0.55,Second Class,Medium,2014,November,4,Tuesday,5,-72.37
CA-2014-145233,2014-12-02,2014-12-06,DV-134654,OFF-BI-10002764,7,7,0.7,-4.7481,0.56,Standard Class,Medium,2014,December,4,Tuesday,4,-67.83
CA-2014-147767,2014-12-03,2014-12-03,SV-209354,OFF-BI-10001670,68,6,0.7,-45.24,9.13,Same Day,High,2014,December,4,Wednesday,0,-66.53
US-2014-112347,2014-12-03,2014-12-07,BS-113804,OFF-BI-10003707,37,8,0.7,-24.416,1.45,Standard Class,Medium,2014,December,4,Wednesday,4,-65.99
CA-2014-139402,2014-12-10,2014-12-14,NC-185354,OFF-BI-10000279,13,3,0.7,-9.9705,0.94,Standard Class,High,2014,December,4,Wednesday,4,-76.7
US-2014-162068,2014-12-29,2015-01-01,PC-187454,OFF-BI-10002813,1,2,0.7,-0.99,0.22,Second Class,High,2014,December,4,Monday,3,-99.0
CA-2011-103989,2011-03-19,2011-03-21,MC-176054,OFF-BI-10001196,34,5,0.7,-25.737,0.94,First Class,High,2011,March,1,Saturday,2,-75.7
CA-2011-130428,2011-03-31,2011-03-31,TG-216404,OFF-BI-10001636,13,5,0.7,-10.116,3.55,Same Day,High,2011,March,1,Thursday,0,-77.82
CA-2011-140165,2011-05-13,2011-05-15,EH-140054,OFF-BI-10004519,398,8,0.7,-331.96,146.04,First Class,Critical,2011,May,2,Friday,2,-83.41
CA-2011-103317,2011-07-05,2011-07-08,DM-135254,OFF-BI-10001787,10,5,0.7,-6.867,0.88,First Class,High,2011,July,3,Tuesday,3,-68.67
CA-2011-169775,2011-08-29,2011-09-02,RA-199454,OFF-BI-10004390,505,4,0.7,-336.784,26.29,Second Class,Medium,2011,August,3,Monday,4,-66.69
CA-2012-121720,2012-06-11,2012-06-12,JE-156104,OFF-BI-10001308,4,2,0.7,-3.14,0.64,First Class,Medium,2012,June,2,Monday,1,-78.5
CA-2012-121720,2012-06-11,2012-06-12,JE-156104,OFF-BI-10004593,79,5,0.7,-62.88,11.87,First Class,Medium,2012,June,2,Monday,1,-79.59
CA-2012-156734,2012-06-18,2012-06-20,BV-112454,OFF-BI-10002982,6,3,0.7,-4.4946,0.94,First Class,High,2012,June,2,Monday,2,-74.91
CA-2012-140718,2012-07-02,2012-07-04,FA-142304,OFF-BI-10004728,3,2,0.7,-2.3136,0.5,First Class,High,2012,July,3,Monday,2,-77.12
CA-2012-116750,2012-07-05,2012-07-10,BF-109754,OFF-BI-10004728,7,5,0.7,-5.784,0.9,Second Class,Medium,2012,July,3,Thursday,5,-82.63
CA-2012-133977,2012-09-06,2012-09-08,AT-104354,OFF-BI-10003166,3,1,0.7,-2.5256,0.85,Second Class,Critical,2012,September,3,Thursday,2,-84.19
CA-2012-141327,2012-11-30,2012-12-03,LR-169154,OFF-BI-10000546,6,7,0.7,-4.2336,0.71,First Class,Critical,2012,November,4,Friday,3,-70.56
CA-2012-155600,2012-12-04,2012-12-07,RO-197804,OFF-BI-10000545,1598,7,0.7,-1065.372,127.2,Second Class,Medium,2012,December,4,Tuesday,3,-66.67
CA-2013-164784,2013-05-02,2013-05-05,HF-149954,OFF-BI-10002954,3,2,0.7,-2.0108,0.17,First Class,Medium,2013,May,2,Thursday,3,-67.03
CA-2013-141180,2013-05-16,2013-05-20,DP-130004,OFF-BI-10000301,8,4,0.7,-5.176,0.56,Second Class,Medium,2013,May,2,Thursday,4,-64.7
CA-2013-145499,2013-05-31,2013-06-01,RW-196904,OFF-BI-10000848,3,2,0.7,-2.6256,0.47,First Class,High,2013,May,2,Friday,1,-87.52
CA-2013-133872,2013-06-15,2013-06-18,VM-218354,OFF-BI-10002082,40,4,0.7,-26.624,4.63,First Class,Medium,2013,June,2,Saturday,3,-66.56
US-2013-131891,2013-07-30,2013-08-01,PW-192404,OFF-BI-10000201,2,3,0.7,-1.476,0.98,First Class,Critical,2013,July,3,Tuesday,2,-73.8
CA-2013-155670,2013-08-14,2013-08-18,EM-140654,OFF-BI-10000138,11,8,0.7,-8.2368,0.98,Second Class,Medium,2013,August,3,Wednesday,4,-74.88
CA-2013-136231,2013-09-06,2013-09-08,DM-130154,OFF-BI-10001597,86,7,0.7,-63.1092,19.44,Second Class,Critical,2013,September,3,Friday,2,-73.38
CA-2013-116918,2013-10-02,2013-10-07,JK-152054,OFF-BI-10004140,5,4,0.7,-4.49,0.33,Second Class,Medium,2013,October,4,Wednesday,5,-89.8
CA-2013-144344,2013-10-29,2013-10-29,PG-188204,OFF-BI-10003719,37,5,0.7,-29.94,4.02,Same Day,Medium,2013,October,4,Tuesday,0,-80.92
US-2013-158309,2013-11-27,2013-11-30,PA-190604,OFF-BI-10000145,4,4,0.7,-2.6208,0.95,First Class,High,2013,November,4,Wednesday,3,-65.52
US-2013-161844,2013-12-10,2013-12-15,DK-128354,OFF-BI-10003712,3,2,0.7,-2.0622,0.05,Second Class,Medium,2013,December,4,Tuesday,5,-68.74
CA-2013-112697,2013-12-19,2013-12-21,AH-101954,OFF-BI-10000778,254,7,0.7,-169.372,29.13,Second Class,Medium,2013,December,4,Thursday,2,-66.68
US-2013-168620,2013-12-25,2013-12-29,RB-197954,OFF-BI-10001575,28,3,0.7,-20.4468,2.94,Second Class,Medium,2013,December,4,Wednesday,4,-73.02
CA-2014-113481,2014-01-03,2014-01-05,AS-100454,OFF-BI-10003694,16,5,0.7,-12.528,1.56,First Class,High,2014,January,1,Friday,2,-78.3
CA-2014-113481,2014-01-03,2014-01-05,AS-100454,OFF-BI-10000474,29,6,0.7,-21.1596,5.35,First Class,High,2014,January,1,Friday,2,-72.96
CA-2014-122154,2014-04-10,2014-04-12,SA-208304,OFF-BI-10002026,17,1,0.7,-13.363,1.16,First Class,High,2014,April,2,Thursday,2,-78.61
CA-2014-115070,2014-04-11,2014-04-15,MG-182054,OFF-BI-10003712,4,3,0.7,-3.0933,0.77,Second Class,High,2014,April,2,Friday,4,-77.33
CA-2014-161851,2014-04-16,2014-04-18,BP-110954,OFF-BI-10004654,16,3,0.7,-11.937,3.12,First Class,High,2014,April,2,Wednesday,2,-74.61
CA-2014-144498,2014-05-07,2014-05-07,MB-180854,OFF-BI-10003982,69,11,0.7,-52.5481,16.15,Same Day,High,2014,May,2,Wednesday,0,-76.16
CA-2014-122987,2014-08-17,2014-08-17,SJ-202154,OFF-BI-10002824,13,3,0.7,-11.19,1.35,Same Day,Medium,2014,August,3,Sunday,0,-86.08
US-2014-162558,2014-10-03,2014-10-06,Dp-132404,OFF-BI-10000977,27,3,0.7,-21.888,1.78,First Class,High,2014,October,4,Friday,3,-81.07
US-2014-162558,2014-10-03,2014-10-06,Dp-132404,OFF-BI-10003984,34,4,0.7,-26.2476,4.62,First Class,High,2014,October,4,Friday,3,-77.2
CA-2014-167941,2014-11-07,2014-11-10,JF-155654,OFF-BI-10002827,13,8,0.7,-10.6176,3.33,Second Class,High,2014,November,4,Friday,3,-81.67
CA-2014-142671,2014-11-11,2014-11-15,DR-129404,OFF-BI-10004099,12,5,0.7,-7.68,1.93,Second Class,High,2014,November,4,Tuesday,4,-64.0
CA-2014-104864,2014-11-19,2014-11-24,JS-156854,OFF-BI-10001636,20,8,0.7,-16.1856,3.09,Second Class,Medium,2014,November,4,Wednesday,5,-80.93
CA-2014-153654,2014-11-25,2014-11-27,MD-178604,OFF-BI-10004465,19,8,0.7,-12.672,1.48,Second Class,Medium,2014,November,4,Tuesday,2,-66.69
US-2011-147774,2011-01-21,2011-01-27,MM-182804,OFF-BI-10003091,67,1,0.7,-51.5154,3.0,Standard Class,Medium,2011,January,1,Friday,6,-76.89
CA-2011-123400,2011-02-03,2011-02-10,EB-139304,OFF-BI-10000666,18,2,0.7,-12.224,1.66,Standard Class,Medium,2011,February,1,Thursday,7,-67.91
CA-2011-149958,2011-03-15,2011-03-19,AS-102404,OFF-BI-10001543,43,4,0.7,-31.6712,5.01,Standard Class,High,2011,March,1,Tuesday,4,-73.65
CA-2011-149958,2011-03-15,2011-03-19,AS-102404,OFF-BI-10000773,7,3,0.7,-5.5338,0.58,Standard Class,High,2011,March,1,Tuesday,4,-79.05
US-2011-158057,2011-03-22,2011-03-26,CC-126854,OFF-BI-10004410,8,4,0.7,-5.8604,0.33,Standard Class,Medium,2011,March,1,Tuesday,4,-73.26
US-2011-158057,2011-03-22,2011-03-26,CC-126854,OFF-BI-10002735,51,5,0.7,-39.4565,5.61,Standard Class,Medium,2011,March,1,Tuesday,4,-77.37
CA-2011-101770,2011-03-31,2011-04-04,KB-162404,OFF-BI-10001097,2,1,0.7,-1.3083,0.17,Standard Class,Medium,2011,March,1,Thursday,4,-65.42
CA-2011-169257,2011-06-06,2011-06-12,SV-207854,OFF-BI-10002557,1,1,0.7,-0.91,0.14,Standard Class,Medium,2011,June,2,Monday,6,-91.0
CA-2011-160773,2011-07-01,2011-07-05,LW-168254,OFF-BI-10000546,5,6,0.7,-3.6288,0.69,Standard Class,High,2011,July,3,Friday,4,-72.58
US-2011-156216,2011-09-13,2011-09-17,EA-140354,OFF-BI-10001679,19,7,0.7,-12.432,1.77,Standard Class,Medium,2011,September,3,Tuesday,4,-65.43
CA-2011-165764,2011-11-03,2011-11-07,SH-203954,OFF-BI-10002982,14,7,0.7,-10.4874,0.63,Standard Class,Medium,2011,November,4,Thursday,4,-74.91
CA-2011-148425,2011-11-30,2011-12-04,RF-193454,OFF-BI-10000201,7,9,0.7,-4.428,0.66,Standard Class,Medium,2011,November,4,Wednesday,4,-63.26
CA-2011-112718,2011-12-16,2011-12-21,KN-164504,OFF-BI-10000591,1,1,0.7,-0.8558,0.07,Standard Class,Medium,2011,December,4,Friday,5,-85.58
US-2011-150574,2011-12-19,2011-12-25,MK-181604,OFF-BI-10000773,5,2,0.7,-3.6892,0.41,Standard Class,Medium,2011,December,4,Monday,6,-73.78
CA-2011-134621,2011-12-21,2011-12-28,DP-133904,OFF-BI-10000977,18,2,0.7,-14.592,2.31,Standard Class,Low,2011,December,4,Wednesday,7,-81.07
CA-2012-120621,2012-03-21,2012-03-26,JW-160754,OFF-BI-10000948,13,3,0.7,-9.8463,0.76,Standard Class,Medium,2012,March,1,Wednesday,5,-75.74
US-2012-136476,2012-04-05,2012-04-10,GG-146504,OFF-BI-10003650,158,1,0.7,-115.7156,8.81,Standard Class,Medium,2012,April,2,Thursday,5,-73.24
CA-2012-153535,2012-05-20,2012-05-24,SG-204704,OFF-BI-10001031,6,4,0.7,-4.9128,0.71,Standard Class,High,2012,May,2,Sunday,4,-81.88
CA-2012-162201,2012-06-08,2012-06-12,AG-104954,OFF-BI-10002429,18,2,0.7,-13.3936,1.64,Standard Class,Medium,2012,June,2,Friday,4,-74.41
CA-2012-101868,2012-06-09,2012-06-16,MJ-177404,OFF-BI-10003876,64,5,0.7,-42.8,3.09,Standard Class,Medium,2012,June,2,Saturday,7,-66.88
CA-2012-101868,2012-06-09,2012-06-16,MJ-177404,OFF-BI-10002133,39,3,0.7,-26.964,3.4,Standard Class,Medium,2012,June,2,Saturday,7,-69.14
CA-2012-138457,2012-09-13,2012-09-17,AM-107054,OFF-BI-10000014,13,4,0.7,-10.0372,0.72,Standard Class,Medium,2012,September,3,Thursday,4,-77.21
CA-2012-141565,2012-09-20,2012-09-24,BG-110354,OFF-BI-10000545,1370,6,0.7,-913.176,39.15,Standard Class,High,2012,September,3,Thursday,4,-66.66
CA-2012-102260,2012-09-22,2012-09-26,SJ-201254,OFF-BI-10000042,3,2,0.7,-2.5632,0.17,Standard Class,Medium,2012,September,3,Saturday,4,-85.44
CA-2012-120845,2012-09-25,2012-10-02,ML-173954,OFF-BI-10001116,6,4,0.7,-4.6464,1.09,Standard Class,Low,2012,September,3,Tuesday,7,-77.44
CA-2012-120845,2012-09-25,2012-10-02,ML-173954,OFF-BI-10001982,3,2,0.7,-2.2848,0.45,Standard Class,Low,2012,September,3,Tuesday,7,-76.16
CA-2012-120845,2012-09-25,2012-10-02,ML-173954,OFF-BI-10004506,2,1,0.7,-1.8106,0.37,Standard Class,Low,2012,September,3,Tuesday,7,-90.53
CA-2012-125696,2012-10-02,2012-10-06,NP-186854,OFF-BI-10001757,7,5,0.7,-5.412,0.97,Standard Class,High,2012,October,4,Tuesday,4,-77.31
CA-2012-162761,2012-10-09,2012-10-13,SC-205754,OFF-BI-10002498,11,2,0.7,-8.5974,0.86,Standard Class,Medium,2012,October,4,Tuesday,4,-78.16
CA-2012-162761,2012-10-09,2012-10-13,SC-205754,OFF-BI-10000145,2,2,0.7,-1.3104,0.24,Standard Class,Medium,2012,October,4,Tuesday,4,-65.52
CA-2012-105571,2012-11-07,2012-11-11,CP-123404,OFF-BI-10003305,16,9,0.7,-12.9168,1.01,Standard Class,Medium,2012,November,4,Wednesday,4,-80.73
CA-2012-105571,2012-11-07,2012-11-11,CP-123404,OFF-BI-10001359,1345,5,0.7,-1031.5385,31.73,Standard Class,Medium,2012,November,4,Wednesday,4,-76.69
CA-2012-108259,2012-11-08,2012-11-15,NS-186404,OFF-BI-10000315,40,7,0.7,-29.2446,3.36,Standard Class,Low,2012,November,4,Thursday,7,-73.11
CA-2012-113628,2012-11-12,2012-11-19,AH-106904,OFF-BI-10002799,5,3,0.7,-3.7296,0.39,Standard Class,Medium,2012,November,4,Monday,7,-74.59
CA-2012-113628,2012-11-12,2012-11-19,AH-106904,OFF-BI-10003291,5,2,0.7,-4.0158,0.37,Standard Class,Medium,2012,November,4,Monday,7,-80.32
CA-2012-136147,2012-11-13,2012-11-18,FM-143804,OFF-BI-10004224,121,6,0.7,-100.92,11.19,Standard Class,Medium,2012,November,4,Tuesday,5,-83.4
CA-2012-163965,2012-11-20,2012-11-27,SS-208754,OFF-BI-10004593,63,4,0.7,-50.304,9.34,Standard Class,Low,2012,November,4,Tuesday,7,-79.85
CA-2012-163965,2012-11-20,2012-11-27,SS-208754,OFF-BI-10004728,7,5,0.7,-5.784,1.1,Standard Class,Low,2012,November,4,Tuesday,7,-82.63
CA-2012-168459,2012-11-22,2012-11-27,MC-172754,OFF-BI-10003712,3,2,0.7,-2.0622,0.16,Standard Class,Medium,2012,November,4,Thursday,5,-68.74
CA-2012-123092,2012-12-03,2012-12-07,JG-151154,OFF-BI-10001718,96,5,0.7,-73.577,13.2,Standard Class,High,2012,December,4,Monday,4,-76.64
CA-2012-110247,2012-12-04,2012-12-08,RH-195554,OFF-BI-10001553,8,3,0.7,-6.0324,0.31,Standard Class,Medium,2012,December,4,Tuesday,4,-75.4
US-2012-120572,2012-12-11,2012-12-15,GH-144254,OFF-BI-10001098,13,2,0.7,-8.9796,1.26,Standard Class,High,2012,December,4,Tuesday,4,-69.07
US-2013-137295,2013-01-08,2013-01-13,VS-218204,OFF-BI-10004236,31,7,0.7,-24.6624,2.66,Standard Class,Medium,2013,January,1,Tuesday,5,-79.56
US-2013-139262,2013-02-21,2013-02-25,LC-169604,OFF-BI-10002026,35,2,0.7,-26.726,2.61,Standard Class,High,2013,February,1,Thursday,4,-76.36
US-2013-139262,2013-02-21,2013-02-25,LC-169604,OFF-BI-10003727,4,3,0.7,-2.7588,0.51,Standard Class,High,2013,February,1,Thursday,4,-68.97
CA-2013-118178,2013-03-20,2013-03-25,CC-126104,OFF-BI-10001153,31,3,0.7,-20.724,1.45,Standard Class,Medium,2013,March,1,Wednesday,5,-66.85
US-2013-123750,2013-04-16,2013-04-22,RB-197954,OFF-BI-10004584,190,2,0.7,-145.3508,20.11,Standard Class,Low,2013,April,2,Tuesday,6,-76.5
US-2013-148901,2013-05-15,2013-05-20,MK-179054,OFF-BI-10002309,13,8,0.7,-9.8208,0.79,Standard Class,Medium,2013,May,2,Wednesday,5,-75.54
US-2013-148901,2013-05-15,2013-05-20,MK-179054,OFF-BI-10001718,58,3,0.7,-44.1462,4.46,Standard Class,Medium,2013,May,2,Wednesday,5,-76.11
US-2013-148901,2013-05-15,2013-05-20,MK-179054,OFF-BI-10004002,10,2,0.7,-7.612,0.88,Standard Class,Medium,2013,May,2,Wednesday,5,-76.12
US-2013-150567,2013-05-18,2013-05-22,RP-198554,OFF-BI-10000069,27,6,0.7,-21.6144,1.79,Standard Class,High,2013,May,2,Saturday,4,-80.05
US-2013-150567,2013-05-18,2013-05-22,RP-198554,OFF-BI-10001757,3,2,0.7,-2.1648,0.27,Standard Class,High,2013,May,2,Saturday,4,-72.16
CA-2013-108567,2013-05-21,2013-05-25,DB-132104,OFF-BI-10004140,3,2,0.7,-2.245,0.19,Standard Class,Medium,2013,May,2,Tuesday,4,-74.83
CA-2013-156573,2013-05-30,2013-06-03,RB-193604,OFF-BI-10002414,11,3,0.7,-8.6457,0.83,Standard Class,Medium,2013,May,2,Thursday,4,-78.6
CA-2013-164574,2013-07-30,2013-08-04,RH-195554,OFF-BI-10002429,27,3,0.7,-20.0904,1.26,Standard Class,Medium,2013,July,3,Tuesday,5,-74.41
CA-2013-118934,2013-08-10,2013-08-15,GH-144104,OFF-BI-10004465,12,5,0.7,-7.92,0.85,Standard Class,Medium,2013,August,3,Saturday,5,-66.0
CA-2013-118934,2013-08-10,2013-08-15,GH-144104,OFF-BI-10003314,4,3,0.7,-3.0366,0.3,Standard Class,Medium,2013,August,3,Saturday,5,-75.91
CA-2013-106950,2013-09-03,2013-09-07,JE-157154,OFF-BI-10003166,17,5,0.7,-12.628,1.9,Standard Class,High,2013,September,3,Tuesday,4,-74.28
CA-2013-106950,2013-09-03,2013-09-07,JE-157154,OFF-BI-10000014,23,7,0.7,-17.5651,1.45,Standard Class,High,2013,September,3,Tuesday,4,-76.37
CA-2013-133123,2013-09-07,2013-09-12,KB-163154,OFF-BI-10001031,3,2,0.7,-2.4564,0.19,Standard Class,Medium,2013,September,3,Saturday,5,-81.88
CA-2013-116232,2013-09-23,2013-09-27,AC-104504,OFF-BI-10004022,8,9,0.7,-6.0048,1.27,Standard Class,High,2013,September,3,Monday,4,-75.06
US-2013-150357,2013-10-11,2013-10-15,EB-139754,OFF-BI-10002557,4,3,0.7,-2.73,0.39,Standard Class,Medium,2013,October,4,Friday,4,-68.25
CA-2013-136322,2013-10-22,2013-10-27,AP-107204,OFF-BI-10004817,29,8,0.7,-21.0848,1.2,Standard Class,Medium,2013,October,4,Tuesday,5,-72.71
CA-2013-140641,2013-10-29,2013-11-03,EP-139154,OFF-BI-10001191,38,5,0.7,-26.733,3.05,Standard Class,Medium,2013,October,4,Tuesday,5,-70.35
US-2013-144393,2013-10-29,2013-11-05,SM-209504,OFF-BI-10004236,18,4,0.7,-14.0928,1.29,Standard Class,Medium,2013,October,4,Tuesday,7,-78.29
CA-2013-131968,2013-11-12,2013-11-16,LB-167954,OFF-BI-10002852,10,2,0.7,-6.9216,1.15,Standard Class,High,2013,November,4,Tuesday,4,-69.22
CA-2013-123617,2013-11-29,2013-12-04,AJ-107804,OFF-BI-10002976,7,6,0.7,-5.6994,0.96,Standard Class,High,2013,November,4,Friday,5,-81.42
CA-2013-139689,2013-12-30,2014-01-04,MP-179654,OFF-BI-10004781,38,4,0.7,-27.9312,1.17,Standard Class,Medium,2013,December,4,Monday,5,-73.5
CA-2013-139689,2013-12-30,2014-01-04,MP-179654,OFF-BI-10000145,3,3,0.7,-1.9656,0.24,Standard Class,Medium,2013,December,4,Monday,5,-65.52
US-2014-168690,2014-01-08,2014-01-14,TS-210854,OFF-BI-10000145,3,3,0.7,-1.9656,0.16,Standard Class,Medium,2014,January,1,Wednesday,6,-65.52
CA-2014-127306,2014-01-15,2014-01-19,BH-117104,OFF-BI-10003727,3,2,0.7,-1.8392,0.19,Standard Class,Medium,2014,January,1,Wednesday,4,-61.31
CA-2014-127306,2014-01-15,2014-01-19,BH-117104,OFF-BI-10002003,6,5,0.7,-4.577,0.52,Standard Class,Medium,2014,January,1,Wednesday,4,-76.28
CA-2014-160423,2014-01-22,2014-01-27,PS-190454,OFF-BI-10004001,36,7,0.7,-28.6272,3.47,Standard Class,Medium,2014,January,1,Wednesday,5,-79.52
CA-2014-126354,2014-02-04,2014-02-09,SC-203804,OFF-BI-10000301,4,2,0.7,-2.588,0.25,Standard Class,Medium,2014,February,1,Tuesday,5,-64.7
CA-2014-155824,2014-03-11,2014-03-16,KS-163004,OFF-BI-10000014,13,4,0.7,-10.0372,0.38,Standard Class,Medium,2014,March,1,Tuesday,5,-77.21
US-2014-166611,2014-03-29,2014-04-03,CK-127604,OFF-BI-10001191,69,9,0.7,-48.1194,2.96,Standard Class,Medium,2014,March,1,Saturday,5,-69.74
CA-2014-161592,2014-04-07,2014-04-11,CS-121754,OFF-BI-10003669,8,5,0.7,-5.94,0.47,Standard Class,Medium,2014,April,2,Monday,4,-74.25
US-2014-100930,2014-04-08,2014-04-13,CS-124004,OFF-BI-10001679,5,2,0.7,-3.552,0.21,Standard Class,Medium,2014,April,2,Tuesday,5,-71.04
US-2014-108315,2014-05-01,2014-05-05,MH-181154,OFF-BI-10000822,5,3,0.7,-3.5508,0.54,Standard Class,High,2014,May,2,Thursday,4,-71.02
CA-2014-151855,2014-05-28,2014-06-04,BW-111104,OFF-BI-10004209,12,5,0.7,-10.05,1.67,Standard Class,Low,2014,May,2,Wednesday,7,-83.75
CA-2014-140872,2014-06-04,2014-06-11,NR-185504,OFF-BI-10002432,5,3,0.7,-3.4914,0.29,Standard Class,Medium,2014,June,2,Wednesday,7,-69.83
CA-2014-133928,2014-06-12,2014-06-18,ZC-219104,OFF-BI-10001525,5,4,0.7,-3.81,0.28,Standard Class,Medium,2014,June,2,Thursday,6,-76.2
CA-2014-128363,2014-08-14,2014-08-19,DC-128504,OFF-BI-10001359,1615,6,0.7,-1237.8462,67.68,Standard Class,Medium,2014,August,3,Thursday,5,-76.65
US-2014-146878,2014-09-22,2014-09-28,DL-128654,OFF-BI-10002794,12,1,0.7,-8.6058,0.76,Standard Class,Medium,2014,September,3,Monday,6,-71.72
CA-2014-134096,2014-09-25,2014-09-30,PP-189554,OFF-BI-10004002,16,3,0.7,-11.418,1.02,Standard Class,Medium,2014,September,3,Thursday,5,-71.36
CA-2014-148404,2014-10-08,2014-10-12,Dp-132404,OFF-BI-10002854,50,6,0.7,-33.636,8.56,Standard Class,High,2014,October,4,Wednesday,4,-67.27
US-2014-120390,2014-10-20,2014-10-27,TH-215504,OFF-BI-10004995,1633,4,0.7,-1306.5504,127.1,Standard Class,Medium,2014,October,4,Monday,7,-80.01
CA-2014-110310,2014-10-28,2014-11-03,NB-186554,OFF-BI-10001097,6,3,0.7,-3.9249,0.36,Standard Class,Medium,2014,October,4,Tuesday,6,-65.42
CA-2014-100622,2014-11-04,2014-11-08,DK-130904,OFF-BI-10002982,4,2,0.7,-2.9964,0.27,Standard Class,Medium,2014,November,4,Tuesday,4,-74.91
CA-2014-102610,2014-11-05,2014-11-09,CA-122654,OFF-BI-10004364,4,2,0.7,-2.97,0.27,Standard Class,Medium,2014,November,4,Wednesday,4,-74.25
US-2014-128118,2014-11-25,2014-12-02,MY-173804,OFF-BI-10000216,12,3,0.7,-7.782,1.72,Standard Class,Low,2014,November,4,Tuesday,7,-64.85
CA-2014-155089,2014-12-03,2014-12-07,DB-129104,OFF-BI-10002429,46,5,0.7,-33.484,3.44,Standard Class,High,2014,December,4,Wednesday,4,-72.79
US-2014-149510,2014-12-04,2014-12-11,MC-175754,OFF-BI-10004233,29,6,0.7,-21.1068,4.13,Standard Class,Low,2014,December,4,Thursday,7,-72.78
CA-2011-137589,2011-11-03,2011-11-08,MS-177704,OFF-SU-10000157,286,3,0.2,-64.4274,15.87,Standard Class,Medium,2011,November,4,Thursday,5,-22.53
CA-2011-155796,2011-11-11,2011-11-15,TS-214304,FUR-FU-10000409,24,2,0.2,7.7896,2.07,Second Class,Medium,2011,November,4,Friday,4,32.46
CA-2012-111325,2012-02-27,2012-02-28,BT-113954,OFF-AR-10002257,16,6,0.2,2.2044,2.13,First Class,Critical,2012,February,1,Monday,1,13.78
CA-2012-125185,2012-03-05,2012-03-07,AH-101954,FUR-FU-10003247,34,2,0.2,-5.4548,4.64,Second Class,High,2012,March,1,Monday,2,-16.04
CA-2012-119291,2012-05-14,2012-05-17,JO-155504,OFF-AR-10001118,3,1,0.2,0.8088,0.2,First Class,Medium,2012,May,2,Monday,3,26.96
CA-2012-119291,2012-05-14,2012-05-17,JO-155504,OFF-AR-10003373,198,8,0.2,17.3488,48.61,First Class,Medium,2012,May,2,Monday,3,8.76
CA-2012-119291,2012-05-14,2012-05-17,JO-155504,OFF-EN-10000927,201,7,0.2,62.8075,14.41,First Class,Medium,2012,May,2,Monday,3,31.25
CA-2012-119291,2012-05-14,2012-05-17,JO-155504,OFF-LA-10003510,98,4,0.2,31.7512,9.17,First Class,Medium,2012,May,2,Monday,3,32.4
CA-2012-119291,2012-05-14,2012-05-17,JO-155504,OFF-LA-10002312,47,4,0.2,17.76,4.74,First Class,Medium,2012,May,2,Monday,3,37.79
CA-2012-128860,2012-06-29,2012-07-05,SC-207254,FUR-FU-10001473,20,1,0.2,1.7591,0.94,Standard Class,Medium,2012,June,2,Friday,6,8.8
US-2012-130512,2012-08-21,2012-08-25,SM-203204,OFF-PA-10003625,50,2,0.2,15.49,6.32,Standard Class,High,2012,August,3,Tuesday,4,30.98
US-2012-130512,2012-08-21,2012-08-25,SM-203204,OFF-ST-10002574,663,6,0.2,-165.768,81.6,Standard Class,High,2012,August,3,Tuesday,4,-25.0
US-2012-130512,2012-08-21,2012-08-25,SM-203204,OFF-SU-10001935,3,2,0.2,-0.6976,0.4,Standard Class,High,2012,August,3,Tuesday,4,-23.25
US-2012-130512,2012-08-21,2012-08-25,SM-203204,TEC-AC-10000290,22,4,0.2,3.8024,1.51,Standard Class,High,2012,August,3,Tuesday,4,17.28
CA-2012-125178,2012-10-03,2012-10-09,MZ-175154,OFF-ST-10002562,15,2,0.2,1.5008,0.89,Standard Class,Medium,2012,October,4,Wednesday,6,10.01
US-2013-152051,2013-06-26,2013-06-30,TS-211604,OFF-ST-10001713,254,6,0.2,-50.8704,43.03,Standard Class,High,2013,June,2,Wednesday,4,-20.03
CA-2013-122392,2013-07-23,2013-07-28,CJ-120104,FUR-FU-10002456,12,2,0.2,3.3488,1.18,Standard Class,Medium,2013,July,3,Tuesday,5,27.91
CA-2013-122392,2013-07-23,2013-07-28,CJ-120104,OFF-AR-10002221,4,2,0.2,0.364,0.28,Standard Class,Medium,2013,July,3,Tuesday,5,9.1
CA-2013-107783,2013-07-29,2013-07-30,OT-187304,OFF-AP-10004052,9,3,0.2,0.711,1.53,First Class,High,2013,July,3,Monday,1,7.9
